strip,grana_height,num_lumen,repeat_distance,px_per_nm,nm_per_px,scale,scale_pixels,lumen_width,type,index,process,lumen_width_nm
187,54.78522727272728,4,2.49,0.88,1.1363636363636365,500,440,0.5333333333333314,lumen,0,13_simple,0.606060606060604
187,54.78522727272728,4,1.14,0.88,1.1363636363636365,500,440,10.88586956521739,lumen,1,13_simple,12.370306324110672
187,54.78522727272728,4,16.37,0.88,1.1363636363636365,500,440,7.651515151515149,lumen,2,13_simple,8.694903581267216
187,54.78522727272728,4,14.86,0.88,1.1363636363636365,500,440,8.988451086956516,lumen,3,13_simple,10.214148962450588
229,119.3259878419453,8,12.76,1.095,0.91324200913242,200,219,9.606657608695649,lumen,0,13_simple,8.773203295612465
229,119.3259878419453,8,21.25,1.095,0.91324200913242,200,219,16.93633540372671,lumen,1,13_simple,15.466972971439915
229,119.3259878419453,8,16.83,1.095,0.91324200913242,200,219,27.7733860342556,lumen,2,13_simple,25.36382286233388
229,119.3259878419453,8,17.27,1.095,0.91324200913242,200,219,1.6666666666666714,lumen,3,13_simple,1.5220700152207043
229,119.3259878419453,8,17.75,1.095,0.91324200913242,200,219,27.7733860342556,lumen,4,13_simple,25.36382286233388
229,119.3259878419453,8,16.07,1.095,0.91324200913242,200,219,11.629629629629632,lumen,5,13_simple,10.620666328428886
229,119.3259878419453,8,13.68,1.095,0.91324200913242,200,219,9.831721470019332,lumen,6,13_simple,8.978741068510805
232,139.91666666666666,10,0.0,0.88,1.1363636363636365,500,440,9.904761904761903,lumen,0,13_simple,11.255411255411255
232,139.91666666666666,10,14.58,0.88,1.1363636363636365,500,440,9.378787878787875,lumen,1,13_simple,10.657713498622586
232,139.91666666666666,10,14.22,0.88,1.1363636363636365,500,440,10.535947712418292,lumen,2,13_simple,11.972667855020788
232,139.91666666666666,10,15.48,0.88,1.1363636363636365,500,440,10.65384615384616,lumen,3,13_simple,12.106643356643366
232,139.91666666666666,10,1.44,0.88,1.1363636363636365,500,440,8.865546218487395,lumen,4,13_simple,10.074484339190223
232,139.91666666666666,10,14.19,0.88,1.1363636363636365,500,440,9.683333333333335,lumen,5,13_simple,11.003787878787882
232,139.91666666666666,10,13.53,0.88,1.1363636363636365,500,440,0.625,lumen,6,13_simple,0.7102272727272728
232,139.91666666666666,10,12.74,0.88,1.1363636363636365,500,440,8.972085385878472,lumen,7,13_simple,10.1955515748619
232,139.91666666666666,10,2.6,0.88,1.1363636363636365,500,440,11.152777777777771,lumen,8,13_simple,12.673611111111105
232,139.91666666666666,10,14.41,0.88,1.1363636363636365,500,440,11.446460980036306,lumen,9,13_simple,13.007342022768531
101,72.84482758620689,5,12.34,0.88,1.1363636363636365,500,440,4.906048906048905,lumen,0,145_otsu,5.575055575055575
101,72.84482758620689,5,14.13,0.88,1.1363636363636365,500,440,4.861471861471863,lumen,1,145_otsu,5.524399842581663
101,72.84482758620689,5,13.89,0.88,1.1363636363636365,500,440,4.802325581395351,lumen,2,145_otsu,5.457188160676536
101,72.84482758620689,5,15.3,0.88,1.1363636363636365,500,440,5.733333333333334,lumen,3,145_otsu,6.5151515151515165
101,72.84482758620689,5,12.08,0.88,1.1363636363636365,500,440,4.651515151515142,lumen,4,145_otsu,5.285812672176298
106,122.55187969924812,7,14.64,1.095,0.91324200913242,200,219,6.424761904761905,lumen,0,145_otsu,5.867362470102195
106,122.55187969924812,7,17.8,1.095,0.91324200913242,200,219,7.24444444444444,lumen,1,145_otsu,6.6159309994926385
106,122.55187969924812,7,18.22,1.095,0.91324200913242,200,219,6.876190476190473,lumen,2,145_otsu,6.2796260056534
106,122.55187969924812,7,17.22,1.095,0.91324200913242,200,219,6.354166666666671,lumen,3,145_otsu,5.802891933028923
106,122.55187969924812,7,16.77,1.095,0.91324200913242,200,219,6.28496503496504,lumen,4,145_otsu,5.739694095858484
106,122.55187969924812,7,16.92,1.095,0.91324200913242,200,219,6.471291866028707,lumen,5,145_otsu,5.909855585414344
106,122.55187969924812,7,14.36,1.095,0.91324200913242,200,219,5.61904761904762,lumen,6,145_otsu,5.13155033702979
134,70.7138047138047,4,14.94,1.095,0.91324200913242,200,219,6.020202020202024,lumen,0,145_otsu,5.497901388312351
134,70.7138047138047,4,17.4,1.095,0.91324200913242,200,219,5.816816816816818,lumen,1,145_otsu,5.312161476545039
134,70.7138047138047,4,16.85,1.095,0.91324200913242,200,219,5.40996168582376,lumen,2,145_otsu,4.9406042792911045
134,70.7138047138047,4,14.37,1.095,0.91324200913242,200,219,4.700000000000003,lumen,3,145_otsu,4.292237442922377
135,71.89285714285714,4,15.83,1.095,0.91324200913242,200,219,6.3108108108108105,lumen,0,145_otsu,5.763297544119461
135,71.89285714285714,4,18.4,1.095,0.91324200913242,200,219,6.587301587301589,lumen,1,145_otsu,6.0158005363484826
135,71.89285714285714,4,16.12,1.095,0.91324200913242,200,219,4.638655462184886,lumen,2,145_otsu,4.2362150339588
135,71.89285714285714,4,14.18,1.095,0.91324200913242,200,219,5.322962962962961,lumen,3,145_otsu,4.8611533908337545
161,107.23313953488372,8,11.48,0.88,1.1363636363636365,500,440,4.986702127659573,lumen,0,145_otsu,5.666706963249515
161,107.23313953488372,8,14.26,0.88,1.1363636363636365,500,440,5.527927927927927,lumen,1,145_otsu,6.281736281736282
161,107.23313953488372,8,13.8,0.88,1.1363636363636365,500,440,4.916666666666664,lumen,2,145_otsu,5.58712121212121
161,107.23313953488372,8,13.74,0.88,1.1363636363636365,500,440,4.8133208255159445,lumen,3,145_otsu,5.469682756268119
161,107.23313953488372,8,13.28,0.88,1.1363636363636365,500,440,4.537878787878782,lumen,4,145_otsu,5.156680440771344
161,107.23313953488372,8,12.05,0.88,1.1363636363636365,500,440,3.314102564102569,lumen,5,145_otsu,3.766025641025647
161,107.23313953488372,8,13.42,0.88,1.1363636363636365,500,440,5.079545454545453,lumen,6,145_otsu,5.772210743801652
161,107.23313953488372,8,10.92,0.88,1.1363636363636365,500,440,4.786324786324784,lumen,7,145_otsu,5.439005439005437
176,87.45714285714286,6,11.77,0.88,1.1363636363636365,500,440,4.48076923076923,lumen,0,145_otsu,5.091783216783217
176,87.45714285714286,6,14.41,0.88,1.1363636363636365,500,440,5.021118012422363,lumen,1,145_otsu,5.705815923207231
176,87.45714285714286,6,13.84,0.88,1.1363636363636365,500,440,4.900000000000006,lumen,2,145_otsu,5.5681818181818254
176,87.45714285714286,6,14.3,0.88,1.1363636363636365,500,440,5.240740740740748,lumen,3,145_otsu,5.955387205387214
176,87.45714285714286,6,15.42,0.88,1.1363636363636365,500,440,6.0031185031185,lumen,4,145_otsu,6.821725571725569
176,87.45714285714286,6,12.69,0.88,1.1363636363636365,500,440,5.343137254901961,lumen,5,145_otsu,6.071746880570411
187,79.18650793650795,5,13.31,0.88,1.1363636363636365,500,440,5.207070707070706,lumen,0,145_otsu,5.917125803489439
187,79.18650793650795,5,16.48,0.88,1.1363636363636365,500,440,6.138888888888893,lumen,1,145_otsu,6.9760101010101065
187,79.18650793650795,5,15.44,0.88,1.1363636363636365,500,440,5.330827067669169,lumen,2,145_otsu,6.057758031442238
187,79.18650793650795,5,16.0,0.88,1.1363636363636365,500,440,6.050675675675677,lumen,3,145_otsu,6.8757678132678155
187,79.18650793650795,5,12.81,0.88,1.1363636363636365,500,440,5.578947368421055,lumen,4,145_otsu,6.3397129186602905
229,121.9648093841642,7,14.89,1.095,0.91324200913242,200,219,6.69136960600375,lumen,0,145_otsu,6.110839822834475
229,121.9648093841642,7,18.73,1.095,0.91324200913242,200,219,8.166666666666671,lumen,1,145_otsu,7.458143074581435
229,121.9648093841642,7,17.17,1.095,0.91324200913242,200,219,6.562091503267979,lumen,2,145_otsu,5.992777628555231
229,121.9648093841642,7,17.31,1.095,0.91324200913242,200,219,6.959183673469383,lumen,3,145_otsu,6.355418879880714
229,121.9648093841642,7,16.51,1.095,0.91324200913242,200,219,5.894285714285715,lumen,4,145_otsu,5.382909328114808
229,121.9648093841642,7,17.44,1.095,0.91324200913242,200,219,6.817477096546867,lumen,5,145_otsu,6.226006480864718
229,121.9648093841642,7,13.65,1.095,0.91324200913242,200,219,5.264705882352928,lumen,6,145_otsu,4.807950577491258
232,164.86206896551724,11,12.69,0.88,1.1363636363636365,500,440,6.580357142857139,lumen,0,145_otsu,7.477678571428568
232,164.86206896551724,11,14.99,0.88,1.1363636363636365,500,440,7.1131221719457045,lumen,1,145_otsu,8.083093377211028
232,164.86206896551724,11,14.81,0.88,1.1363636363636365,500,440,6.785714285714285,lumen,2,145_otsu,7.711038961038961
232,164.86206896551724,11,15.38,0.88,1.1363636363636365,500,440,6.933333333333337,lumen,3,145_otsu,7.878787878787884
232,164.86206896551724,11,15.2,0.88,1.1363636363636365,500,440,6.224532224532211,lumen,4,145_otsu,7.073332073332059
232,164.86206896551724,11,14.16,0.88,1.1363636363636365,500,440,5.442118226600982,lumen,5,145_otsu,6.184225257501117
232,164.86206896551724,11,15.01,0.88,1.1363636363636365,500,440,6.396825396825406,lumen,6,145_otsu,7.26911976911978
232,164.86206896551724,11,14.64,0.88,1.1363636363636365,500,440,5.880434782608688,lumen,7,145_otsu,6.682312252964419
232,164.86206896551724,11,15.18,0.88,1.1363636363636365,500,440,6.8703296703296814,lumen,8,145_otsu,7.807192807192821
232,164.86206896551724,11,15.41,0.88,1.1363636363636365,500,440,7.029953917050676,lumen,9,145_otsu,7.988583996648496
232,164.86206896551724,11,12.1,0.88,1.1363636363636365,500,440,4.833333333333343,lumen,10,145_otsu,5.492424242424254
101,72.84482758620689,5,12.34,0.88,1.1363636363636365,500,440,4.906048906048905,lumen,0,147_otsu,5.575055575055575
101,72.84482758620689,5,14.13,0.88,1.1363636363636365,500,440,4.861471861471863,lumen,1,147_otsu,5.524399842581663
101,72.84482758620689,5,13.89,0.88,1.1363636363636365,500,440,4.802325581395351,lumen,2,147_otsu,5.457188160676536
101,72.84482758620689,5,15.3,0.88,1.1363636363636365,500,440,5.733333333333334,lumen,3,147_otsu,6.5151515151515165
101,72.84482758620689,5,12.08,0.88,1.1363636363636365,500,440,4.651515151515142,lumen,4,147_otsu,5.285812672176298
106,122.55187969924812,7,14.64,1.095,0.91324200913242,200,219,6.424761904761905,lumen,0,147_otsu,5.867362470102195
106,122.55187969924812,7,17.8,1.095,0.91324200913242,200,219,7.24444444444444,lumen,1,147_otsu,6.6159309994926385
106,122.55187969924812,7,18.22,1.095,0.91324200913242,200,219,6.876190476190473,lumen,2,147_otsu,6.2796260056534
106,122.55187969924812,7,17.22,1.095,0.91324200913242,200,219,6.354166666666671,lumen,3,147_otsu,5.802891933028923
106,122.55187969924812,7,16.77,1.095,0.91324200913242,200,219,6.28496503496504,lumen,4,147_otsu,5.739694095858484
106,122.55187969924812,7,16.92,1.095,0.91324200913242,200,219,6.471291866028707,lumen,5,147_otsu,5.909855585414344
106,122.55187969924812,7,14.36,1.095,0.91324200913242,200,219,5.61904761904762,lumen,6,147_otsu,5.13155033702979
134,70.7138047138047,4,14.94,1.095,0.91324200913242,200,219,6.020202020202024,lumen,0,147_otsu,5.497901388312351
134,70.7138047138047,4,17.4,1.095,0.91324200913242,200,219,5.816816816816818,lumen,1,147_otsu,5.312161476545039
134,70.7138047138047,4,16.85,1.095,0.91324200913242,200,219,5.40996168582376,lumen,2,147_otsu,4.9406042792911045
134,70.7138047138047,4,14.37,1.095,0.91324200913242,200,219,4.700000000000003,lumen,3,147_otsu,4.292237442922377
135,71.89285714285714,4,15.83,1.095,0.91324200913242,200,219,6.3108108108108105,lumen,0,147_otsu,5.763297544119461
135,71.89285714285714,4,18.4,1.095,0.91324200913242,200,219,6.587301587301589,lumen,1,147_otsu,6.0158005363484826
135,71.89285714285714,4,16.12,1.095,0.91324200913242,200,219,4.638655462184886,lumen,2,147_otsu,4.2362150339588
135,71.89285714285714,4,14.18,1.095,0.91324200913242,200,219,5.322962962962961,lumen,3,147_otsu,4.8611533908337545
161,107.23313953488372,8,11.48,0.88,1.1363636363636365,500,440,4.986702127659573,lumen,0,147_otsu,5.666706963249515
161,107.23313953488372,8,14.26,0.88,1.1363636363636365,500,440,5.527927927927927,lumen,1,147_otsu,6.281736281736282
161,107.23313953488372,8,13.8,0.88,1.1363636363636365,500,440,4.916666666666664,lumen,2,147_otsu,5.58712121212121
161,107.23313953488372,8,13.74,0.88,1.1363636363636365,500,440,4.8133208255159445,lumen,3,147_otsu,5.469682756268119
161,107.23313953488372,8,13.28,0.88,1.1363636363636365,500,440,4.537878787878782,lumen,4,147_otsu,5.156680440771344
161,107.23313953488372,8,12.05,0.88,1.1363636363636365,500,440,3.314102564102569,lumen,5,147_otsu,3.766025641025647
161,107.23313953488372,8,13.42,0.88,1.1363636363636365,500,440,5.079545454545453,lumen,6,147_otsu,5.772210743801652
161,107.23313953488372,8,10.92,0.88,1.1363636363636365,500,440,4.786324786324784,lumen,7,147_otsu,5.439005439005437
176,87.45714285714286,6,11.77,0.88,1.1363636363636365,500,440,4.48076923076923,lumen,0,147_otsu,5.091783216783217
176,87.45714285714286,6,14.41,0.88,1.1363636363636365,500,440,5.021118012422363,lumen,1,147_otsu,5.705815923207231
176,87.45714285714286,6,13.84,0.88,1.1363636363636365,500,440,4.900000000000006,lumen,2,147_otsu,5.5681818181818254
176,87.45714285714286,6,14.3,0.88,1.1363636363636365,500,440,5.240740740740748,lumen,3,147_otsu,5.955387205387214
176,87.45714285714286,6,15.42,0.88,1.1363636363636365,500,440,6.0031185031185,lumen,4,147_otsu,6.821725571725569
176,87.45714285714286,6,12.69,0.88,1.1363636363636365,500,440,5.343137254901961,lumen,5,147_otsu,6.071746880570411
187,79.18650793650795,5,13.31,0.88,1.1363636363636365,500,440,5.207070707070706,lumen,0,147_otsu,5.917125803489439
187,79.18650793650795,5,16.48,0.88,1.1363636363636365,500,440,6.138888888888893,lumen,1,147_otsu,6.9760101010101065
187,79.18650793650795,5,15.44,0.88,1.1363636363636365,500,440,5.330827067669169,lumen,2,147_otsu,6.057758031442238
187,79.18650793650795,5,16.0,0.88,1.1363636363636365,500,440,6.050675675675677,lumen,3,147_otsu,6.8757678132678155
187,79.18650793650795,5,12.81,0.88,1.1363636363636365,500,440,5.578947368421055,lumen,4,147_otsu,6.3397129186602905
229,121.9648093841642,7,14.89,1.095,0.91324200913242,200,219,6.69136960600375,lumen,0,147_otsu,6.110839822834475
229,121.9648093841642,7,18.73,1.095,0.91324200913242,200,219,8.166666666666671,lumen,1,147_otsu,7.458143074581435
229,121.9648093841642,7,17.17,1.095,0.91324200913242,200,219,6.562091503267979,lumen,2,147_otsu,5.992777628555231
229,121.9648093841642,7,17.31,1.095,0.91324200913242,200,219,6.959183673469383,lumen,3,147_otsu,6.355418879880714
229,121.9648093841642,7,16.51,1.095,0.91324200913242,200,219,5.894285714285715,lumen,4,147_otsu,5.382909328114808
229,121.9648093841642,7,17.44,1.095,0.91324200913242,200,219,6.817477096546867,lumen,5,147_otsu,6.226006480864718
229,121.9648093841642,7,13.65,1.095,0.91324200913242,200,219,5.264705882352928,lumen,6,147_otsu,4.807950577491258
232,164.86206896551724,11,12.69,0.88,1.1363636363636365,500,440,6.580357142857139,lumen,0,147_otsu,7.477678571428568
232,164.86206896551724,11,14.99,0.88,1.1363636363636365,500,440,7.1131221719457045,lumen,1,147_otsu,8.083093377211028
232,164.86206896551724,11,14.81,0.88,1.1363636363636365,500,440,6.785714285714285,lumen,2,147_otsu,7.711038961038961
232,164.86206896551724,11,15.38,0.88,1.1363636363636365,500,440,6.933333333333337,lumen,3,147_otsu,7.878787878787884
232,164.86206896551724,11,15.2,0.88,1.1363636363636365,500,440,6.224532224532211,lumen,4,147_otsu,7.073332073332059
232,164.86206896551724,11,14.16,0.88,1.1363636363636365,500,440,5.442118226600982,lumen,5,147_otsu,6.184225257501117
232,164.86206896551724,11,15.01,0.88,1.1363636363636365,500,440,6.396825396825406,lumen,6,147_otsu,7.26911976911978
232,164.86206896551724,11,14.64,0.88,1.1363636363636365,500,440,5.880434782608688,lumen,7,147_otsu,6.682312252964419
232,164.86206896551724,11,15.18,0.88,1.1363636363636365,500,440,6.8703296703296814,lumen,8,147_otsu,7.807192807192821
232,164.86206896551724,11,15.41,0.88,1.1363636363636365,500,440,7.029953917050676,lumen,9,147_otsu,7.988583996648496
232,164.86206896551724,11,12.1,0.88,1.1363636363636365,500,440,4.833333333333343,lumen,10,147_otsu,5.492424242424254
101,72.84482758620689,5,12.34,0.88,1.1363636363636365,500,440,4.906048906048905,lumen,0,149_otsu,5.575055575055575
101,72.84482758620689,5,14.13,0.88,1.1363636363636365,500,440,4.861471861471863,lumen,1,149_otsu,5.524399842581663
101,72.84482758620689,5,13.89,0.88,1.1363636363636365,500,440,4.802325581395351,lumen,2,149_otsu,5.457188160676536
101,72.84482758620689,5,15.3,0.88,1.1363636363636365,500,440,5.733333333333334,lumen,3,149_otsu,6.5151515151515165
101,72.84482758620689,5,12.08,0.88,1.1363636363636365,500,440,4.651515151515142,lumen,4,149_otsu,5.285812672176298
106,122.55187969924812,7,14.64,1.095,0.91324200913242,200,219,6.424761904761905,lumen,0,149_otsu,5.867362470102195
106,122.55187969924812,7,17.8,1.095,0.91324200913242,200,219,7.24444444444444,lumen,1,149_otsu,6.6159309994926385
106,122.55187969924812,7,18.22,1.095,0.91324200913242,200,219,6.876190476190473,lumen,2,149_otsu,6.2796260056534
106,122.55187969924812,7,17.22,1.095,0.91324200913242,200,219,6.354166666666671,lumen,3,149_otsu,5.802891933028923
106,122.55187969924812,7,16.77,1.095,0.91324200913242,200,219,6.28496503496504,lumen,4,149_otsu,5.739694095858484
106,122.55187969924812,7,16.92,1.095,0.91324200913242,200,219,6.471291866028707,lumen,5,149_otsu,5.909855585414344
106,122.55187969924812,7,14.36,1.095,0.91324200913242,200,219,5.61904761904762,lumen,6,149_otsu,5.13155033702979
134,70.7138047138047,4,14.94,1.095,0.91324200913242,200,219,6.020202020202024,lumen,0,149_otsu,5.497901388312351
134,70.7138047138047,4,17.4,1.095,0.91324200913242,200,219,5.816816816816818,lumen,1,149_otsu,5.312161476545039
134,70.7138047138047,4,16.85,1.095,0.91324200913242,200,219,5.40996168582376,lumen,2,149_otsu,4.9406042792911045
134,70.7138047138047,4,14.37,1.095,0.91324200913242,200,219,4.700000000000003,lumen,3,149_otsu,4.292237442922377
135,71.89285714285714,4,15.83,1.095,0.91324200913242,200,219,6.3108108108108105,lumen,0,149_otsu,5.763297544119461
135,71.89285714285714,4,18.4,1.095,0.91324200913242,200,219,6.587301587301589,lumen,1,149_otsu,6.0158005363484826
135,71.89285714285714,4,16.12,1.095,0.91324200913242,200,219,4.638655462184886,lumen,2,149_otsu,4.2362150339588
135,71.89285714285714,4,14.18,1.095,0.91324200913242,200,219,5.322962962962961,lumen,3,149_otsu,4.8611533908337545
161,107.23313953488372,8,11.48,0.88,1.1363636363636365,500,440,4.986702127659573,lumen,0,149_otsu,5.666706963249515
161,107.23313953488372,8,14.26,0.88,1.1363636363636365,500,440,5.527927927927927,lumen,1,149_otsu,6.281736281736282
161,107.23313953488372,8,13.8,0.88,1.1363636363636365,500,440,4.916666666666664,lumen,2,149_otsu,5.58712121212121
161,107.23313953488372,8,13.74,0.88,1.1363636363636365,500,440,4.8133208255159445,lumen,3,149_otsu,5.469682756268119
161,107.23313953488372,8,13.28,0.88,1.1363636363636365,500,440,4.537878787878782,lumen,4,149_otsu,5.156680440771344
161,107.23313953488372,8,12.05,0.88,1.1363636363636365,500,440,3.314102564102569,lumen,5,149_otsu,3.766025641025647
